year,count_date,fish_count,Species,Species_ID,count_location,count_location_ID
2017,6/29/17,15,Chinook,410,Little Susitna,16
2017,6/30/17,60,Chinook,410,Little Susitna,16
2017,7/1/17,229,Chinook,410,Little Susitna,16
2017,7/2/17,66,Chinook,410,Little Susitna,16
2017,7/3/17,22,Chinook,410,Little Susitna,16
2017,7/4/17,25,Chinook,410,Little Susitna,16
2017,7/5/17,112,Chinook,410,Little Susitna,16
2017,7/6/17,36,Chinook,410,Little Susitna,16
2017,7/7/17,154,Chinook,410,Little Susitna,16
2017,7/8/17,23,Chinook,410,Little Susitna,16
2017,7/9/17,152,Chinook,410,Little Susitna,16
2017,7/10/17,36,Chinook,410,Little Susitna,16
2017,7/11/17,25,Chinook,410,Little Susitna,16
2017,7/12/17,12,Chinook,410,Little Susitna,16
2017,7/13/17,19,Chinook,410,Little Susitna,16
2017,7/14/17,16,Chinook,410,Little Susitna,16
2017,7/15/17,33,Chinook,410,Little Susitna,16
2017,7/16/17,8,Chinook,410,Little Susitna,16
2017,7/17/17,5,Chinook,410,Little Susitna,16
2017,7/18/17,0,Chinook,410,Little Susitna,16
2017,7/19/17,4,Chinook,410,Little Susitna,16
2017,7/20/17,8,Chinook,410,Little Susitna,16
2017,7/21/17,6,Chinook,410,Little Susitna,16
2017,7/22/17,23,Chinook,410,Little Susitna,16
2017,7/23/17,25,Chinook,410,Little Susitna,16
2017,7/24/17,15,Chinook,410,Little Susitna,16
2017,7/25/17,11,Chinook,410,Little Susitna,16
2017,7/26/17,4,Chinook,410,Little Susitna,16
2017,7/27/17,1,Chinook,410,Little Susitna,16
2017,7/28/17,3,Chinook,410,Little Susitna,16
2017,7/29/17,2,Chinook,410,Little Susitna,16
2017,7/30/17,6,Chinook,410,Little Susitna,16
2017,7/31/17,7,Chinook,410,Little Susitna,16
2017,8/1/17,14,Chinook,410,Little Susitna,16
2017,8/2/17,1,Chinook,410,Little Susitna,16
2017,8/3/17,8,Chinook,410,Little Susitna,16
2017,8/4/17,24,Chinook,410,Little Susitna,16
2017,8/5/17,16,Chinook,410,Little Susitna,16
2017,8/6/17,12,Chinook,410,Little Susitna,16
2017,8/7/17,5,Chinook,410,Little Susitna,16
2017,8/8/17,4,Chinook,410,Little Susitna,16
2017,8/9/17,2,Chinook,410,Little Susitna,16
2017,8/10/17,1,Chinook,410,Little Susitna,16
2017,8/11/17,4,Chinook,410,Little Susitna,16
2017,8/12/17,5,Chinook,410,Little Susitna,16
2017,8/13/17,11,Chinook,410,Little Susitna,16
2017,8/14/17,4,Chinook,410,Little Susitna,16
2017,8/15/17,3,Chinook,410,Little Susitna,16
2017,8/16/17,1,Chinook,410,Little Susitna,16
2017,8/17/17,2,Chinook,410,Little Susitna,16
2017,8/21/17,3,Chinook,410,Little Susitna,16
2017,8/22/17,3,Chinook,410,Little Susitna,16
2017,8/23/17,1,Chinook,410,Little Susitna,16
2017,8/24/17,1,Chinook,410,Little Susitna,16
2017,8/25/17,0,Chinook,410,Little Susitna,16
2017,8/26/17,0,Chinook,410,Little Susitna,16
2017,8/27/17,0,Chinook,410,Little Susitna,16
2017,8/31/17,0,Chinook,410,Little Susitna,16
2017,9/1/17,1,Chinook,410,Little Susitna,16
2017,9/2/17,0,Chinook,410,Little Susitna,16
2017,9/3/17,0,Chinook,410,Little Susitna,16
2017,9/4/17,0,Chinook,410,Little Susitna,16
2016,5/9/16,0,Chinook,410,Little Susitna,16
2016,5/10/16,0,Chinook,410,Little Susitna,16
2016,5/11/16,0,Chinook,410,Little Susitna,16
2016,5/12/16,0,Chinook,410,Little Susitna,16
2016,5/13/16,2,Chinook,410,Little Susitna,16
2016,5/14/16,0,Chinook,410,Little Susitna,16
2016,5/15/16,2,Chinook,410,Little Susitna,16
2016,5/16/16,6,Chinook,410,Little Susitna,16
2016,5/17/16,3,Chinook,410,Little Susitna,16
2016,5/18/16,1,Chinook,410,Little Susitna,16
2016,5/19/16,0,Chinook,410,Little Susitna,16
2016,5/20/16,0,Chinook,410,Little Susitna,16
2016,5/21/16,0,Chinook,410,Little Susitna,16
2016,5/22/16,0,Chinook,410,Little Susitna,16
2016,5/23/16,0,Chinook,410,Little Susitna,16
2016,5/24/16,0,Chinook,410,Little Susitna,16
2016,5/25/16,6,Chinook,410,Little Susitna,16
2016,5/26/16,3,Chinook,410,Little Susitna,16
2016,5/27/16,0,Chinook,410,Little Susitna,16
2016,5/28/16,4,Chinook,410,Little Susitna,16
2016,5/29/16,4,Chinook,410,Little Susitna,16
2016,5/30/16,8,Chinook,410,Little Susitna,16
2016,5/31/16,14,Chinook,410,Little Susitna,16
2016,6/1/16,10,Chinook,410,Little Susitna,16
2016,6/2/16,11,Chinook,410,Little Susitna,16
2016,6/3/16,2,Chinook,410,Little Susitna,16
2016,6/4/16,2,Chinook,410,Little Susitna,16
2016,6/5/16,6,Chinook,410,Little Susitna,16
2016,6/6/16,0,Chinook,410,Little Susitna,16
2016,6/7/16,6,Chinook,410,Little Susitna,16
2016,6/8/16,0,Chinook,410,Little Susitna,16
2016,6/9/16,24,Chinook,410,Little Susitna,16
2016,6/10/16,9,Chinook,410,Little Susitna,16
2016,6/11/16,19,Chinook,410,Little Susitna,16
2016,6/12/16,153,Chinook,410,Little Susitna,16
2016,6/13/16,6,Chinook,410,Little Susitna,16
2016,6/14/16,371,Chinook,410,Little Susitna,16
2016,6/15/16,45,Chinook,410,Little Susitna,16
2016,6/16/16,237,Chinook,410,Little Susitna,16
2016,6/17/16,371,Chinook,410,Little Susitna,16
2016,6/18/16,293,Chinook,410,Little Susitna,16
2016,6/19/16,59,Chinook,410,Little Susitna,16
2016,6/20/16,12,Chinook,410,Little Susitna,16
2016,6/21/16,284,Chinook,410,Little Susitna,16
2016,6/22/16,244,Chinook,410,Little Susitna,16
2016,6/23/16,241,Chinook,410,Little Susitna,16
2016,6/24/16,80,Chinook,410,Little Susitna,16
2016,6/25/16,178,Chinook,410,Little Susitna,16
2016,6/26/16,303,Chinook,410,Little Susitna,16
2016,6/27/16,118,Chinook,410,Little Susitna,16
2016,6/28/16,392,Chinook,410,Little Susitna,16
2016,6/29/16,102,Chinook,410,Little Susitna,16
2016,6/30/16,388,Chinook,410,Little Susitna,16
2016,7/1/16,172,Chinook,410,Little Susitna,16
2016,7/2/16,54,Chinook,410,Little Susitna,16
2016,7/3/16,12,Chinook,410,Little Susitna,16
2016,7/4/16,9,Chinook,410,Little Susitna,16
2016,7/5/16,14,Chinook,410,Little Susitna,16
2016,7/6/16,3,Chinook,410,Little Susitna,16
2016,7/7/16,23,Chinook,410,Little Susitna,16
2016,7/8/16,54,Chinook,410,Little Susitna,16
2016,7/9/16,36,Chinook,410,Little Susitna,16
2016,7/10/16,33,Chinook,410,Little Susitna,16
2016,7/11/16,23,Chinook,410,Little Susitna,16
2016,7/12/16,18,Chinook,410,Little Susitna,16
2016,7/13/16,30,Chinook,410,Little Susitna,16
2016,7/14/16,36,Chinook,410,Little Susitna,16
2016,7/15/16,32,Chinook,410,Little Susitna,16
2016,7/16/16,19,Chinook,410,Little Susitna,16
2016,7/17/16,11,Chinook,410,Little Susitna,16
2016,7/18/16,10,Chinook,410,Little Susitna,16
2016,7/19/16,15,Chinook,410,Little Susitna,16
2016,7/20/16,8,Chinook,410,Little Susitna,16
2016,7/21/16,9,Chinook,410,Little Susitna,16
2016,7/22/16,0,Chinook,410,Little Susitna,16
2016,7/23/16,4,Chinook,410,Little Susitna,16
2016,7/24/16,3,Chinook,410,Little Susitna,16
2016,7/25/16,5,Chinook,410,Little Susitna,16
2016,7/26/16,4,Chinook,410,Little Susitna,16
2016,7/27/16,6,Chinook,410,Little Susitna,16
2016,7/28/16,10,Chinook,410,Little Susitna,16
2016,7/29/16,5,Chinook,410,Little Susitna,16
2016,7/30/16,9,Chinook,410,Little Susitna,16
2016,7/31/16,4,Chinook,410,Little Susitna,16
2016,8/1/16,12,Chinook,410,Little Susitna,16
2016,8/2/16,3,Chinook,410,Little Susitna,16
2016,8/3/16,10,Chinook,410,Little Susitna,16
2016,8/4/16,7,Chinook,410,Little Susitna,16
2016,8/5/16,4,Chinook,410,Little Susitna,16
2016,8/6/16,9,Chinook,410,Little Susitna,16
2016,8/7/16,17,Chinook,410,Little Susitna,16
2016,8/8/16,20,Chinook,410,Little Susitna,16
2016,8/9/16,32,Chinook,410,Little Susitna,16
2016,8/10/16,39,Chinook,410,Little Susitna,16
2016,8/11/16,26,Chinook,410,Little Susitna,16
2016,8/12/16,31,Chinook,410,Little Susitna,16
2016,8/13/16,16,Chinook,410,Little Susitna,16
2016,8/14/16,14,Chinook,410,Little Susitna,16
2016,8/15/16,7,Chinook,410,Little Susitna,16
2016,8/16/16,10,Chinook,410,Little Susitna,16
2016,8/17/16,3,Chinook,410,Little Susitna,16
2016,8/18/16,3,Chinook,410,Little Susitna,16
2016,8/19/16,4,Chinook,410,Little Susitna,16
2016,8/20/16,3,Chinook,410,Little Susitna,16
2016,8/21/16,0,Chinook,410,Little Susitna,16
2016,8/22/16,1,Chinook,410,Little Susitna,16
2016,8/23/16,2,Chinook,410,Little Susitna,16
2016,8/24/16,1,Chinook,410,Little Susitna,16
2016,8/25/16,0,Chinook,410,Little Susitna,16
2016,8/26/16,0,Chinook,410,Little Susitna,16
2016,8/27/16,0,Chinook,410,Little Susitna,16
2016,8/28/16,0,Chinook,410,Little Susitna,16
2016,8/29/16,0,Chinook,410,Little Susitna,16
2016,8/30/16,0,Chinook,410,Little Susitna,16
2016,8/31/16,0,Chinook,410,Little Susitna,16
2016,9/1/16,0,Chinook,410,Little Susitna,16
2015,5/11/15,0,Chinook,410,Little Susitna,16
2015,5/12/15,0,Chinook,410,Little Susitna,16
2015,5/13/15,0,Chinook,410,Little Susitna,16
2015,5/14/15,0,Chinook,410,Little Susitna,16
2015,5/15/15,0,Chinook,410,Little Susitna,16
2015,5/16/15,0,Chinook,410,Little Susitna,16
2015,5/17/15,0,Chinook,410,Little Susitna,16
2015,5/18/15,0,Chinook,410,Little Susitna,16
2015,5/19/15,0,Chinook,410,Little Susitna,16
2015,5/20/15,0,Chinook,410,Little Susitna,16
2015,5/21/15,1,Chinook,410,Little Susitna,16
2015,5/22/15,1,Chinook,410,Little Susitna,16
2015,5/23/15,0,Chinook,410,Little Susitna,16
2015,5/24/15,0,Chinook,410,Little Susitna,16
2015,5/25/15,0,Chinook,410,Little Susitna,16
2015,5/26/15,1,Chinook,410,Little Susitna,16
2015,5/27/15,1,Chinook,410,Little Susitna,16
2015,5/28/15,0,Chinook,410,Little Susitna,16
2015,5/29/15,0,Chinook,410,Little Susitna,16
2015,5/30/15,3,Chinook,410,Little Susitna,16
2015,5/31/15,10,Chinook,410,Little Susitna,16
2015,6/1/15,9,Chinook,410,Little Susitna,16
2015,6/2/15,37,Chinook,410,Little Susitna,16
2015,6/3/15,4,Chinook,410,Little Susitna,16
2015,6/4/15,0,Chinook,410,Little Susitna,16
2015,6/5/15,0,Chinook,410,Little Susitna,16
2015,6/6/15,0,Chinook,410,Little Susitna,16
2015,6/7/15,2,Chinook,410,Little Susitna,16
2015,6/8/15,0,Chinook,410,Little Susitna,16
2015,6/9/15,0,Chinook,410,Little Susitna,16
2015,6/10/15,1,Chinook,410,Little Susitna,16
2015,6/11/15,29,Chinook,410,Little Susitna,16
2015,6/12/15,0,Chinook,410,Little Susitna,16
2015,6/13/15,406,Chinook,410,Little Susitna,16
2015,6/14/15,687,Chinook,410,Little Susitna,16
2015,6/15/15,397,Chinook,410,Little Susitna,16
2015,6/16/15,1103,Chinook,410,Little Susitna,16
2015,6/17/15,475,Chinook,410,Little Susitna,16
2015,6/18/15,387,Chinook,410,Little Susitna,16
2015,6/19/15,191,Chinook,410,Little Susitna,16
2015,6/20/15,81,Chinook,410,Little Susitna,16
2015,6/21/15,30,Chinook,410,Little Susitna,16
2015,6/22/15,14,Chinook,410,Little Susitna,16
2015,6/23/15,26,Chinook,410,Little Susitna,16
2015,6/24/15,63,Chinook,410,Little Susitna,16
2015,6/25/15,98,Chinook,410,Little Susitna,16
2015,6/26/15,167,Chinook,410,Little Susitna,16
2015,6/27/15,36,Chinook,410,Little Susitna,16
2015,6/28/15,99,Chinook,410,Little Susitna,16
2015,6/29/15,7,Chinook,410,Little Susitna,16
2015,6/30/15,0,Chinook,410,Little Susitna,16
2015,7/1/15,5,Chinook,410,Little Susitna,16
2015,7/2/15,0,Chinook,410,Little Susitna,16
2015,7/3/15,25,Chinook,410,Little Susitna,16
2015,7/4/15,115,Chinook,410,Little Susitna,16
2015,7/5/15,18,Chinook,410,Little Susitna,16
2015,7/6/15,76,Chinook,410,Little Susitna,16
2015,7/7/15,46,Chinook,410,Little Susitna,16
2015,7/8/15,1,Chinook,410,Little Susitna,16
2015,7/9/15,0,Chinook,410,Little Susitna,16
2015,7/10/15,19,Chinook,410,Little Susitna,16
2015,7/11/15,10,Chinook,410,Little Susitna,16
2015,7/12/15,25,Chinook,410,Little Susitna,16
2015,7/13/15,21,Chinook,410,Little Susitna,16
2015,7/14/15,3,Chinook,410,Little Susitna,16
2015,7/15/15,0,Chinook,410,Little Susitna,16
2015,7/16/15,6,Chinook,410,Little Susitna,16
2015,7/17/15,3,Chinook,410,Little Susitna,16
2015,7/18/15,3,Chinook,410,Little Susitna,16
2015,7/19/15,9,Chinook,410,Little Susitna,16
2015,7/20/15,10,Chinook,410,Little Susitna,16
2015,7/21/15,6,Chinook,410,Little Susitna,16
2015,7/22/15,6,Chinook,410,Little Susitna,16
2015,7/23/15,6,Chinook,410,Little Susitna,16
2015,7/24/15,5,Chinook,410,Little Susitna,16
2015,7/25/15,11,Chinook,410,Little Susitna,16
2015,7/26/15,6,Chinook,410,Little Susitna,16
2015,7/27/15,3,Chinook,410,Little Susitna,16
2015,7/28/15,3,Chinook,410,Little Susitna,16
2015,7/29/15,8,Chinook,410,Little Susitna,16
2015,7/30/15,18,Chinook,410,Little Susitna,16
2015,7/31/15,13,Chinook,410,Little Susitna,16
2015,8/1/15,6,Chinook,410,Little Susitna,16
2015,8/2/15,13,Chinook,410,Little Susitna,16
2015,8/3/15,2,Chinook,410,Little Susitna,16
2015,8/4/15,4,Chinook,410,Little Susitna,16
2015,8/5/15,3,Chinook,410,Little Susitna,16
2015,8/6/15,1,Chinook,410,Little Susitna,16
2015,8/7/15,4,Chinook,410,Little Susitna,16
2015,8/8/15,4,Chinook,410,Little Susitna,16
2015,8/9/15,2,Chinook,410,Little Susitna,16
2015,8/10/15,8,Chinook,410,Little Susitna,16
2015,8/11/15,13,Chinook,410,Little Susitna,16
2015,8/12/15,14,Chinook,410,Little Susitna,16
2015,8/13/15,16,Chinook,410,Little Susitna,16
2015,8/14/15,15,Chinook,410,Little Susitna,16
2015,8/15/15,17,Chinook,410,Little Susitna,16
2015,8/16/15,6,Chinook,410,Little Susitna,16
2015,8/17/15,10,Chinook,410,Little Susitna,16
2015,8/18/15,12,Chinook,410,Little Susitna,16
2015,8/19/15,8,Chinook,410,Little Susitna,16
2015,8/20/15,3,Chinook,410,Little Susitna,16
2015,8/21/15,9,Chinook,410,Little Susitna,16
2015,8/22/15,2,Chinook,410,Little Susitna,16
2015,8/23/15,3,Chinook,410,Little Susitna,16
2015,8/24/15,3,Chinook,410,Little Susitna,16
2015,8/25/15,0,Chinook,410,Little Susitna,16
2015,8/26/15,2,Chinook,410,Little Susitna,16
2014,5/8/14,0,Chinook,410,Little Susitna,16
2014,5/9/14,0,Chinook,410,Little Susitna,16
2014,5/10/14,0,Chinook,410,Little Susitna,16
2014,5/11/14,1,Chinook,410,Little Susitna,16
2014,5/12/14,0,Chinook,410,Little Susitna,16
2014,5/13/14,0,Chinook,410,Little Susitna,16
2014,5/14/14,0,Chinook,410,Little Susitna,16
2014,5/15/14,0,Chinook,410,Little Susitna,16
2014,5/16/14,0,Chinook,410,Little Susitna,16
2014,5/17/14,0,Chinook,410,Little Susitna,16
2014,5/18/14,0,Chinook,410,Little Susitna,16
2014,5/19/14,0,Chinook,410,Little Susitna,16
2014,5/20/14,0,Chinook,410,Little Susitna,16
2014,5/21/14,0,Chinook,410,Little Susitna,16
2014,5/22/14,0,Chinook,410,Little Susitna,16
2014,5/23/14,0,Chinook,410,Little Susitna,16
2014,5/24/14,0,Chinook,410,Little Susitna,16
2014,5/25/14,0,Chinook,410,Little Susitna,16
2014,5/26/14,0,Chinook,410,Little Susitna,16
2014,5/27/14,0,Chinook,410,Little Susitna,16
2014,5/28/14,0,Chinook,410,Little Susitna,16
2014,5/29/14,0,Chinook,410,Little Susitna,16
2014,5/30/14,0,Chinook,410,Little Susitna,16
2014,5/31/14,0,Chinook,410,Little Susitna,16
2014,6/1/14,0,Chinook,410,Little Susitna,16
2014,6/2/14,0,Chinook,410,Little Susitna,16
2014,6/3/14,1,Chinook,410,Little Susitna,16
2014,6/4/14,1,Chinook,410,Little Susitna,16
2014,6/5/14,0,Chinook,410,Little Susitna,16
2014,6/6/14,0,Chinook,410,Little Susitna,16
2014,6/7/14,15,Chinook,410,Little Susitna,16
2014,6/8/14,0,Chinook,410,Little Susitna,16
2014,6/9/14,0,Chinook,410,Little Susitna,16
2014,6/10/14,0,Chinook,410,Little Susitna,16
2014,6/11/14,0,Chinook,410,Little Susitna,16
2014,6/12/14,0,Chinook,410,Little Susitna,16
2014,6/13/14,0,Chinook,410,Little Susitna,16
2014,6/14/14,0,Chinook,410,Little Susitna,16
2014,6/15/14,1,Chinook,410,Little Susitna,16
2014,6/16/14,0,Chinook,410,Little Susitna,16
2014,6/17/14,16,Chinook,410,Little Susitna,16
2014,6/18/14,28,Chinook,410,Little Susitna,16
2014,6/19/14,8,Chinook,410,Little Susitna,16
2014,6/20/14,197,Chinook,410,Little Susitna,16
2014,6/21/14,605,Chinook,410,Little Susitna,16
2014,6/22/14,178,Chinook,410,Little Susitna,16
2014,6/23/14,124,Chinook,410,Little Susitna,16
2014,6/24/14,202,Chinook,410,Little Susitna,16
2014,6/25/14,1,Chinook,410,Little Susitna,16
2014,6/26/14,44,Chinook,410,Little Susitna,16
2014,6/27/14,17,Chinook,410,Little Susitna,16
2014,6/28/14,14,Chinook,410,Little Susitna,16
2014,6/29/14,76,Chinook,410,Little Susitna,16
2014,6/30/14,203,Chinook,410,Little Susitna,16
2014,7/1/14,635,Chinook,410,Little Susitna,16
2014,7/2/14,7,Chinook,410,Little Susitna,16
2014,7/3/14,129,Chinook,410,Little Susitna,16
2014,7/4/14,107,Chinook,410,Little Susitna,16
2014,7/5/14,142,Chinook,410,Little Susitna,16
2014,7/6/14,32,Chinook,410,Little Susitna,16
2014,7/7/14,26,Chinook,410,Little Susitna,16
2014,7/8/14,32,Chinook,410,Little Susitna,16
2014,7/9/14,12,Chinook,410,Little Susitna,16
2014,7/10/14,6,Chinook,410,Little Susitna,16
2014,7/11/14,22,Chinook,410,Little Susitna,16
2014,7/12/14,5,Chinook,410,Little Susitna,16
2014,7/13/14,18,Chinook,410,Little Susitna,16
2014,7/14/14,33,Chinook,410,Little Susitna,16
2014,7/15/14,34,Chinook,410,Little Susitna,16
2014,7/16/14,20,Chinook,410,Little Susitna,16
2014,7/17/14,13,Chinook,410,Little Susitna,16
2014,7/18/14,11,Chinook,410,Little Susitna,16
2014,7/19/14,2,Chinook,410,Little Susitna,16
2014,7/20/14,17,Chinook,410,Little Susitna,16
2014,7/21/14,19,Chinook,410,Little Susitna,16
2014,7/22/14,3,Chinook,410,Little Susitna,16
2014,7/23/14,2,Chinook,410,Little Susitna,16
2014,7/24/14,0,Chinook,410,Little Susitna,16
2014,7/25/14,3,Chinook,410,Little Susitna,16
2014,7/26/14,11,Chinook,410,Little Susitna,16
2014,7/27/14,9,Chinook,410,Little Susitna,16
2014,7/28/14,0,Chinook,410,Little Susitna,16
2014,7/29/14,2,Chinook,410,Little Susitna,16
2014,7/30/14,9,Chinook,410,Little Susitna,16
2014,7/31/14,2,Chinook,410,Little Susitna,16
2014,8/1/14,8,Chinook,410,Little Susitna,16
2014,8/2/14,7,Chinook,410,Little Susitna,16
2014,8/3/14,4,Chinook,410,Little Susitna,16
2014,8/4/14,0,Chinook,410,Little Susitna,16
2014,8/5/14,1,Chinook,410,Little Susitna,16
2014,8/6/14,6,Chinook,410,Little Susitna,16
2014,8/7/14,1,Chinook,410,Little Susitna,16
2014,8/8/14,3,Chinook,410,Little Susitna,16
2014,8/9/14,3,Chinook,410,Little Susitna,16
2014,8/10/14,2,Chinook,410,Little Susitna,16
2014,8/11/14,1,Chinook,410,Little Susitna,16
2014,8/12/14,2,Chinook,410,Little Susitna,16
2014,8/13/14,0,Chinook,410,Little Susitna,16
2014,8/14/14,0,Chinook,410,Little Susitna,16
2014,8/15/14,0,Chinook,410,Little Susitna,16
2014,8/16/14,0,Chinook,410,Little Susitna,16
2014,8/17/14,0,Chinook,410,Little Susitna,16
2014,8/18/14,1,Chinook,410,Little Susitna,16
2014,8/19/14,0,Chinook,410,Little Susitna,16
2014,8/20/14,0,Chinook,410,Little Susitna,16
2014,8/21/14,0,Chinook,410,Little Susitna,16
2014,8/22/14,1,Chinook,410,Little Susitna,16
2014,8/23/14,0,Chinook,410,Little Susitna,16
2014,8/24/14,0,Chinook,410,Little Susitna,16
2014,8/25/14,0,Chinook,410,Little Susitna,16
2014,8/26/14,0,Chinook,410,Little Susitna,16
2014,8/27/14,0,Chinook,410,Little Susitna,16
2014,8/28/14,0,Chinook,410,Little Susitna,16
2014,8/29/14,0,Chinook,410,Little Susitna,16
2014,8/30/14,0,Chinook,410,Little Susitna,16
2014,8/31/14,0,Chinook,410,Little Susitna,16
2014,9/1/14,0,Chinook,410,Little Susitna,16
2014,9/2/14,0,Chinook,410,Little Susitna,16
2014,9/3/14,0,Chinook,410,Little Susitna,16
2014,9/4/14,0,Chinook,410,Little Susitna,16
2014,9/5/14,0,Chinook,410,Little Susitna,16
2014,9/6/14,0,Chinook,410,Little Susitna,16
2014,9/7/14,0,Chinook,410,Little Susitna,16
2014,9/8/14,0,Chinook,410,Little Susitna,16
2014,9/9/14,0,Chinook,410,Little Susitna,16
2013,5/19/13,0,Chinook,410,Little Susitna,16
2013,5/20/13,0,Chinook,410,Little Susitna,16
2013,5/21/13,0,Chinook,410,Little Susitna,16
2013,5/22/13,0,Chinook,410,Little Susitna,16
2013,5/23/13,0,Chinook,410,Little Susitna,16
2013,5/24/13,0,Chinook,410,Little Susitna,16
2013,5/25/13,1,Chinook,410,Little Susitna,16
2013,5/26/13,0,Chinook,410,Little Susitna,16
2013,5/27/13,1,Chinook,410,Little Susitna,16
2013,5/28/13,0,Chinook,410,Little Susitna,16
2013,5/29/13,0,Chinook,410,Little Susitna,16
2013,5/30/13,0,Chinook,410,Little Susitna,16
2013,5/31/13,0,Chinook,410,Little Susitna,16
2013,6/1/13,0,Chinook,410,Little Susitna,16
2013,6/2/13,0,Chinook,410,Little Susitna,16
2013,6/3/13,0,Chinook,410,Little Susitna,16
2013,6/4/13,0,Chinook,410,Little Susitna,16
2013,6/5/13,3,Chinook,410,Little Susitna,16
2013,6/6/13,3,Chinook,410,Little Susitna,16
2013,6/7/13,8,Chinook,410,Little Susitna,16
2013,6/8/13,8,Chinook,410,Little Susitna,16
2013,6/9/13,1,Chinook,410,Little Susitna,16
2013,6/10/13,0,Chinook,410,Little Susitna,16
2013,6/11/13,0,Chinook,410,Little Susitna,16
2013,6/12/13,0,Chinook,410,Little Susitna,16
2013,6/13/13,0,Chinook,410,Little Susitna,16
2013,6/14/13,1,Chinook,410,Little Susitna,16
2013,6/15/13,5,Chinook,410,Little Susitna,16
2013,6/16/13,11,Chinook,410,Little Susitna,16
2013,6/17/13,19,Chinook,410,Little Susitna,16
2013,6/18/13,10,Chinook,410,Little Susitna,16
2013,6/19/13,0,Chinook,410,Little Susitna,16
2013,6/20/13,0,Chinook,410,Little Susitna,16
2013,6/21/13,2,Chinook,410,Little Susitna,16
2013,6/22/13,6,Chinook,410,Little Susitna,16
2013,6/23/13,43,Chinook,410,Little Susitna,16
2013,6/24/13,77,Chinook,410,Little Susitna,16
2013,6/25/13,317,Chinook,410,Little Susitna,16
2013,6/26/13,203,Chinook,410,Little Susitna,16
2013,6/27/13,559,Chinook,410,Little Susitna,16
2013,6/28/13,131,Chinook,410,Little Susitna,16
2013,6/29/13,11,Chinook,410,Little Susitna,16
2013,6/30/13,6,Chinook,410,Little Susitna,16
2013,7/1/13,18,Chinook,410,Little Susitna,16
2013,7/2/13,17,Chinook,410,Little Susitna,16
2013,7/3/13,14,Chinook,410,Little Susitna,16
2013,7/4/13,35,Chinook,410,Little Susitna,16
2013,7/5/13,12,Chinook,410,Little Susitna,16
2013,7/6/13,91,Chinook,410,Little Susitna,16
2013,7/7/13,125,Chinook,410,Little Susitna,16
2013,7/8/13,46,Chinook,410,Little Susitna,16
2013,7/9/13,52,Chinook,410,Little Susitna,16
2013,7/10/13,96,Chinook,410,Little Susitna,16
2013,7/11/13,7,Chinook,410,Little Susitna,16
2013,7/12/13,111,Chinook,410,Little Susitna,16
2013,7/13/13,66,Chinook,410,Little Susitna,16
2013,7/14/13,56,Chinook,410,Little Susitna,16
2013,7/15/13,29,Chinook,410,Little Susitna,16
2013,7/16/13,0,Chinook,410,Little Susitna,16
2013,7/17/13,16,Chinook,410,Little Susitna,16
2013,7/18/13,1,Chinook,410,Little Susitna,16
2013,7/19/13,11,Chinook,410,Little Susitna,16
2013,7/20/13,10,Chinook,410,Little Susitna,16
2013,7/21/13,8,Chinook,410,Little Susitna,16
2013,7/22/13,1,Chinook,410,Little Susitna,16
2013,7/23/13,4,Chinook,410,Little Susitna,16
2013,7/24/13,5,Chinook,410,Little Susitna,16
2013,7/25/13,9,Chinook,410,Little Susitna,16
2013,7/26/13,7,Chinook,410,Little Susitna,16
2013,7/27/13,22,Chinook,410,Little Susitna,16
2013,7/28/13,2,Chinook,410,Little Susitna,16
2013,7/29/13,2,Chinook,410,Little Susitna,16
2013,7/30/13,2,Chinook,410,Little Susitna,16
2013,7/31/13,1,Chinook,410,Little Susitna,16
2013,8/1/13,1,Chinook,410,Little Susitna,16
2013,8/2/13,1,Chinook,410,Little Susitna,16
2013,8/3/13,0,Chinook,410,Little Susitna,16
2013,8/4/13,0,Chinook,410,Little Susitna,16
2013,8/5/13,0,Chinook,410,Little Susitna,16
2013,8/6/13,0,Chinook,410,Little Susitna,16
2013,8/7/13,3,Chinook,410,Little Susitna,16
2013,8/8/13,1,Chinook,410,Little Susitna,16
2013,8/9/13,3,Chinook,410,Little Susitna,16
2013,8/10/13,4,Chinook,410,Little Susitna,16
2013,8/11/13,9,Chinook,410,Little Susitna,16
2013,8/12/13,9,Chinook,410,Little Susitna,16
2013,8/13/13,5,Chinook,410,Little Susitna,16
2013,8/14/13,6,Chinook,410,Little Susitna,16
2013,8/15/13,7,Chinook,410,Little Susitna,16
2013,8/16/13,9,Chinook,410,Little Susitna,16
2013,8/17/13,5,Chinook,410,Little Susitna,16
2013,8/18/13,8,Chinook,410,Little Susitna,16
2013,8/19/13,1,Chinook,410,Little Susitna,16
2013,8/20/13,2,Chinook,410,Little Susitna,16
2013,8/21/13,4,Chinook,410,Little Susitna,16
2013,8/22/13,0,Chinook,410,Little Susitna,16
2013,8/23/13,0,Chinook,410,Little Susitna,16
2013,8/24/13,0,Chinook,410,Little Susitna,16
2013,8/25/13,0,Chinook,410,Little Susitna,16
2013,8/26/13,0,Chinook,410,Little Susitna,16
2013,8/27/13,0,Chinook,410,Little Susitna,16
2013,8/28/13,1,Chinook,410,Little Susitna,16
2013,8/29/13,0,Chinook,410,Little Susitna,16
2013,8/30/13,2,Chinook,410,Little Susitna,16
2013,8/31/13,0,Chinook,410,Little Susitna,16
1995,5/30/95,3,Chinook,410,Little Susitna,16
